longitude,latitude,fire_prediction
81.5136,28.4758,0.7415254237288136
81.7215,28.3201,0.06440677966101695
82.6034,27.9358,0.4497175141242937
82.9305,27.7241,0.9128813559322034
82.0896,28.0723,0.8980225988700564
83.1646,27.74,0.012711864406779662
80.4339,29.0146,0.06949152542372881
82.2061,28.3141,0.001694915254237288
81.5607,28.3283,0.8966101694915254
80.8581,28.6684,0.12372881355932204
84.83,27.3112,0.028248587570621472
81.5803,28.5287,0.8016949152542373
85.881,27.1231,0.013559322033898305
82.2782,27.9804,0.188135593220339
82.285,28.3252,0.061016949152542375
80.1658,28.8502,0.05423728813559322
81.4943,28.3168,0.01864406779661017
80.2727,29.1291,0.14745762711864407
87.7839,27.3934,0.10508474576271186
82.4831,27.9482,0.0711864406779661
82.1689,28.0119,0.030508474576271188
80.7225,29.0513,0.0288135593220339
80.443,28.9508,0.020338983050847456
80.4281,29.0157,0.0
81.9216,28.1362,0.1271186440677966
81.4743,28.521,0.02711864406779661
80.4568,29.0732,0.9353107344632767
81.2819,28.5682,0.010169491525423728
81.8422,28.1582,0.00847457627118644
81.8732,28.3582,0.0
82.0831,28.4253,0.911864406779661
80.4789,29.0067,0.5033898305084745
80.8183,28.962,0.0
82.8571,27.7767,0.0
85.8031,26.9959,0.19378531073446326
80.1872,28.8342,0.376271186440678
82.9608,27.7327,0.8661016949152542
82.9123,27.8305,0.13372881355932204
80.4568,29.0732,0.15027441485068604
85.8823,27.102,0.02711864406779661
81.4783,28.5658,0.8966101694915254
82.9222,28.0039,0.7378531073446327
81.4705,28.9888,0.674172719935432
80.2955,28.8066,0.09152542372881356
84.4563,27.556,0.11016949152542373
82.1102,28.0343,0.001694915254237288
84.2224,27.5256,0.688135593220339
84.0735,28.0186,0.10677966101694915
80.4448,28.8192,0.03559322033898305
80.2827,29.1235,0.7288135593220338
82.3879,27.8235,0.1
82.1385,28.5244,0.023728813559322035
81.2761,28.5487,0.8487288135593221
81.6337,28.3715,0.8915254237288136
81.3977,28.7079,0.823728813559322
80.4541,29.3102,0.09491525423728814
81.4478,28.8891,0.8542372881355932
80.728,28.6402,0.6559322033898305
80.6309,28.9477,0.0
81.3105,28.7818,0.5895480225988701
87.4822,26.6659,0.5932203389830508
82.3914,27.8232,0.5486440677966101
81.4253,28.4313,0.13050847457627118
80.711,28.6744,0.2796610169491525
82.4284,27.8105,0.32915254237288133
80.3612,29.0675,0.0
80.3062,28.8555,0.0
82.0704,28.416,0.7813559322033898
81.0727,28.9108,0.0
82.8049,27.9025,0.6887005649717514
80.62,29.072,0.32372881355932204
80.4957,28.961,0.001694915254237288
80.5453,29.1922,0.0
81.1521,28.6909,0.8361581920903954
81.9935,28.6535,0.34576271186440677
85.881,27.1231,0.8576271186440678
82.3256,27.9586,0.16610169491525423
84.7979,27.3419,0.09245762711864408
81.53,28.3526,0.14124293785310735
82.0971,27.9624,0.46440677966101696
81.7673,28.2306,0.8980225988700565
84.7963,27.2679,0.875141242937853
86.7353,26.7104,0.7830508474576271
84.6514,27.5122,0.015254237288135594
82.8088,28.0132,0.8067796610169492
80.6972,28.6937,0.9389830508474576
80.8916,28.5428,0.2016949152542373
80.4812,28.7295,0.8032485875706215
82.0457,28.2491,0.4440677966101695
81.298,28.6167,0.7225988700564973
84.1154,27.5402,0.14562146892655367
83.1772,27.7345,0.8033898305084746
80.6658,28.943,0.8830508474576271
86.6931,26.7473,0.015254237288135594
84.4899,28.3495,0.06271186440677966
80.7818,28.6337,0.8915254237288136
82.1516,27.9344,0.04576271186440678
81.7609,28.687,0.12033898305084746
86.3617,27.0095,0.5050847457627119
81.9825,28.6553,0.8830508474576271
84.9036,27.8668,0.10508474576271186
82.7636,27.7208,0.8762711864406779
80.3097,29.0234,0.001694915254237288
80.6819,29.0666,0.964406779661017
81.4037,28.9007,0.9372881355932203
80.8432,28.6615,0.11864406779661017
80.8183,28.962,0.915819209039548
81.3884,29.0204,0.025423728813559324
85.1279,27.9166,0.08305084745762711
81.3143,28.564,0.06949152542372881
85.7048,27.0305,0.32372881355932204
80.167,28.886,0.006779661016949152
81.4835,28.6978,0.6135593220338983
84.9032,27.2294,0.030508474576271188
82.8571,27.7452,0.1152542372881356
81.8254,28.1335,0.0
81.9438,28.2669,0.8915254237288136
85.262,27.1517,0.8525423728813559
84.0822,27.5128,0.03220338983050847
80.6504,29.1413,0.001694915254237288
81.0652,28.8953,0.549820419693301
87.5857,27.1115,0.7576271186440678
81.7259,28.4336,0.8355932203389831
81.307,28.548,0.0847457627118644
87.7747,27.4701,0.1135593220338983
84.9631,27.1825,0.9508474576271186
81.3848,28.9615,0.00847457627118644
84.9744,27.2761,0.6423728813559322
80.4495,29.1902,0.010169491525423728
80.3938,29.0576,0.2725706214689265
82.0942,28.0465,0.0
80.8525,28.7895,0.0
84.9807,27.2189,0.10508474576271186
80.1902,29.1054,0.14067796610169492
80.6857,29.4494,0.0576271186440678
86.4533,27.2634,0.1753954802259887
81.4634,28.6048,0.09152542372881356
86.5552,26.9125,0.09152542372881356
83.3008,27.7527,0.7720338983050847
82.1757,27.9302,0.0
82.1004,28.5039,0.7915254237288135
81.5991,28.4476,0.2521468926553672
80.1902,29.1054,0.7510088781275223
80.3859,29.0169,0.14745762711864407
82.0695,28.4269,0.3338983050847458
81.4687,28.4813,0.0
80.8788,28.6369,0.7084745762711865
81.935,28.4674,0.0
84.5354,27.4119,0.7338983050847457
84.2211,27.5298,0.4449152542372881
82.3985,27.937,0.8677966101694915
84.8404,27.2573,0.8661016949152542
81.7956,28.4991,0.7779661016949152
80.6908,28.9103,0.9389830508474576
84.0428,27.5288,0.053107344632768366
83.0471,27.9424,0.04406779661016949
81.6618,28.4944,0.001694915254237288
81.6674,28.3171,0.41694915254237286
81.8634,28.1364,0.9423728813559322
82.5457,27.9144,0.4025423728813559
81.1822,28.9969,0.001694915254237288
81.7608,28.34,0.0
81.4608,28.751,0.7305084745762712
82.857,27.9246,0.888135593220339
81.524,28.4849,0.735593220338983
81.852,28.112,0.9627118644067797
81.4477,28.511,0.6
85.6976,27.0336,0.31864406779661014
83.5776,28.5035,0.15593220338983052
85.11407386,28.12024217,0.00847457627118644
83.20624656,28.5585854,0.0
84.17869114,28.43505111,0.01694915254237288
81.89602654,29.55962507,0.0
81.89323992,29.42169318,0.0
82.02596278,29.5144547,0.0
83.23830132,28.51117331,0.010169491525423728
82.638,29.2557,0.01694915254237288
83.43935318,28.5344073,0.04406779661016949
84.6199,28.2796,0.04067796610169491
81.90777972,29.32496326,0.0
82.13916973,29.38647769,0.0
86.9098,27.4605,0.05084745762711865
81.8157,29.9003,0.0
85.49662602,27.96990017,0.02711864406779661
85.67639157,28.03080182,0.003389830508474576
81.0152,29.668,0.005084745762711864
82.1981,29.6429,0.0
82.1724,29.6805,0.0
81.38211458,29.63661623,0.0
84.4118,28.4532,0.006779661016949152
82.14416422,28.99418992,0.0
87.89527577,27.61445953,0.006779661016949152
81.271,29.6943,0.001694915254237288
80.9825844,29.79744041,0.030508474576271188
81.5536,29.4093,0.0
83.64786337,28.69290152,0.03728813559322034
84.8380763,28.49945603,0.00847457627118644
81.87542885,29.12490449,0.2305084745762712
87.8787,27.5187,0.010169491525423728
81.4426,29.7828,0.003389830508474576
87.4517,27.4884,0.010169491525423728
86.87150637,27.59434854,0.05254237288135593
84.4347,28.6116,0.022033898305084745
82.37908708,29.26247807,0.0
84.9376,28.3841,0.01864406779661017
84.4321,28.4949,0.006779661016949152
86.73032128,27.65546353,0.03898305084745763
82.9033784,28.62254172,0.05084745762711865
83.3582,28.5662,0.4915254237288136
81.9675,29.0545,0.0
82.0102,29.0236,0.05593220338983051
83.0486,28.5077,0.006779661016949152
81.567,29.3763,0.001694915254237288
83.7164625,28.74071886,0.04576271186440678
82.6345,29.0058,0.27132768361581916
85.9618452,27.83118974,0.015254237288135594
82.46974175,28.94627554,0.006779661016949152
81.17213872,29.64142563,0.0
85.59635007,28.06476496,0.001694915254237288
86.37883407,27.64648426,0.030508474576271188
85.1877,28.1997,0.001694915254237288
82.0857,29.0321,0.0
82.209295,29.20519641,0.003389830508474576
81.99263088,29.50499295,0.001694915254237288
82.3581,29.4636,0.0
81.88961556,29.73400743,0.0
81.1836,29.7321,0.0
85.696,28.0342,0.05423728813559322
86.74755259,27.68343359,0.011864406779661017
82.0854,29.836,0.0
87.13438098,27.65798277,0.013559322033898305
86.53324481,27.47745683,0.010169491525423728
81.41451403,29.708153,0.003389830508474576
84.8244,28.2622,0.01694915254237288
82.10946828,29.20421132,0.001694915254237288
82.8717,28.891,0.0
86.47898686,27.62888343,0.06610169491525424
82.0159,29.0194,0.0
87.547,27.6469,0.04406779661016949
84.9113,28.4603,0.09322033898305085
87.5746,27.7634,0.001694915254237288
83.29470585,28.59035638,0.001694915254237288
81.1084,29.6676,0.0
87.44055956,27.48602397,0.03728813559322034
86.7288,27.7483,0.00847457627118644
86.4515225,27.51486081,0.04576271186440678
82.9389,28.965,0.003389830508474576
82.59523498,28.75486073,0.04067796610169491
81.64804777,29.37128699,0.01864406779661017
82.00617007,29.56565501,0.006779661016949152
84.9542189,28.12454851,0.2135593220338983
83.21824928,28.57554555,0.0
87.91163767,27.56102315,0.01694915254237288
84.0333596,28.41594906,0.00847457627118644
82.2099247,29.44871072,0.0
82.0666,29.0235,0.001694915254237288
82.8794,29.1158,0.04067796610169491
82.00367113,29.14836098,0.0
87.03712053,27.60459003,0.2135593220338983
87.47504405,27.42140493,0.025423728813559324
80.996,29.604,0.001694915254237288
81.3598,29.7403,0.0
82.5454,28.7398,0.0
82.3979,28.9214,0.0
84.47294797,28.62170258,0.005084745762711864
82.9681,28.745,0.010169491525423728
86.48857153,27.51628351,0.015254237288135594
82.2763,29.4987,0.001694915254237288
83.1272,28.5041,0.011864406779661017
81.7544,29.809,0.0
87.5673,27.6579,0.011864406779661017
81.93357748,29.1061766,0.0
81.62562398,29.56781497,0.005084745762711864
82.88305239,28.61197326,0.059322033898305086
84.4588,28.4712,0.010169491525423728
81.3626,29.7709,0.005084745762711864
81.9705004,29.50707628,0.00847457627118644
81.3967,29.6348,0.01694915254237288
86.49385047,27.52102056,0.0423728813559322
85.70399241,27.92369344,0.0
82.092,29.0325,0.001694915254237288
83.1295,28.5148,0.005084745762711864
82.11338614,29.10757326,0.0
87.88097971,27.52295215,0.015254237288135594
82.55643215,29.10658257,0.01864406779661017
81.8222,29.7858,0.0
81.1958,29.7335,0.001694915254237288
85.7124,28.0231,0.0
82.21,29.0691,0.001694915254237288
82.91196297,28.51701075,0.0
82.0903103,29.03610775,0.0
83.1286,28.5813,0.03389830508474576
85.56872635,27.9917779,0.005084745762711864
84.34695296,28.43751091,0.001694915254237288
82.0836,28.9624,0.013559322033898305
84.7275,28.4306,0.006779661016949152
82.3013952,29.57463715,0.0
82.2945,29.7439,0.03220338983050847
82.7289,28.8063,0.0
81.89459677,29.05181738,0.0
85.42907511,28.17910555,0.0
84.3854,28.6229,0.025423728813559324
82.8721,29.1244,0.005084745762711864
82.25799061,29.00998857,0.005084745762711864
85.97425532,27.83615293,0.0
86.25616223,27.85509408,0.03220338983050847
81.34956828,29.75044419,0.005084745762711864
81.7524,29.804,0.005084745762711864
85.1731,28.2196,0.003389830508474576
84.4366,28.479,0.013559322033898305
82.4419,29.3376,0.0
83.0133,28.7344,0.015254237288135594
81.88577043,29.89477822,0.01864406779661017
87.82861622,27.47770068,0.04406779661016949
81.90352551,29.72963137,0.003389830508474576
83.2026,28.6226,0.0
81.55239071,29.55844697,0.001694915254237288
81.79534587,29.70555033,0.001694915254237288
82.87918146,28.53554074,0.001694915254237288
81.7863048,29.44285226,0.0
81.375,29.7695,0.001694915254237288
86.4535,27.7579,0.011864406779661017
87.64114591,27.60934777,0.001694915254237288
84.8332,28.3661,0.07796610169491526
81.96346813,29.73403247,0.0288135593220339
82.01057088,29.79736182,0.001694915254237288
81.49548397,29.3770749,0.0
86.28679674,27.89568934,0.005084745762711864
83.0386,28.5063,0.005084745762711864
82.13019924,29.37881632,0.0
81.7629,30.0625,0.0
88.0068,27.4231,0.1711864406779661
81.7689,30.0606,0.025423728813559324
83.276,28.6083,0.07627118644067797
81.4848939,29.36990094,0.0
86.52236085,27.51494973,0.025423728813559324
82.14882164,29.86013384,0.0
84.6485,28.6521,0.07457627118644068
81.3593,29.5413,0.001694915254237288
84.4377,28.4741,0.005084745762711864
82.87233647,28.59057204,0.06440677966101695
82.20474929,29.41792387,0.001694915254237288
81.91784044,29.01296814,0.011864406779661017
84.4396,28.5255,0.0
81.8287,29.8988,0.001694915254237288
82.73473631,28.75059343,0.0288135593220339
85.3050866,28.06641131,0.005084745762711864
82.38874928,29.14144078,0.0
82.02331824,29.37149632,0.0
83.0151,28.7256,0.010169491525423728
82.11874619,29.63312915,0.0
82.84648369,28.74904605,0.0
81.69044132,29.802367,0.0
81.7648,29.8112,0.006779661016949152
87.30629313,27.65983919,0.013559322033898305
83.12581356,28.52052162,0.011864406779661017
81.5535,29.6194,0.0
85.15039335,28.1424602,0.0
81.36982643,29.74529565,0.16440677966101694
81.02038826,29.76251911,0.030508474576271188
82.03248074,29.3846697,0.0
81.87801767,29.25416076,0.0
85.35030774,28.10412421,0.001694915254237288
82.62235069,28.71430516,0.005084745762711864
81.93100156,29.01306755,0.001694915254237288
83.1313,28.464,0.00847457627118644
82.09473373,29.37598583,0.001694915254237288
82.2993,29.1713,0.006779661016949152
81.5183,29.5851,0.02711864406779661
82.04955347,29.28362035,0.0
82.297,29.4282,0.0
86.51533956,27.59544969,0.023728813559322035
83.0251,28.727,0.00847457627118644
87.51422416,27.30374225,0.061016949152542375
82.3045,29.7425,0.003389830508474576
87.584,27.7601,0.001694915254237288
82.9425,29.101,0.0
81.97875297,29.86874256,0.0
87.27561218,27.7980936,0.0288135593220339
81.82156237,29.45789691,0.0
82.80778088,28.88490059,0.03389830508474576
81.49130307,29.1691489,0.01864406779661017
81.18242981,29.67021619,0.0
84.445,28.4851,0.2593220338983051
82.85655858,29.00993197,0.0
82.06392638,29.39704331,0.08983050847457627
82.37726044,29.11379266,0.0
82.9410735,28.39895995,0.00847457627118644
82.33101946,29.26452302,0.0
82.63335933,28.73185593,0.006779661016949152
81.7535848,29.02378307,0.0
82.9531,28.7191,0.001694915254237288
86.59283124,27.60937375,0.04745762711864407
81.7601,29.8036,0.0
82.82364855,28.46396773,0.26440677966101694
84.9257,28.4858,0.059322033898305086
81.96373392,28.97326972,0.005084745762711864
83.27,28.6099,0.0576271186440678
81.7533,30.0577,0.0
82.3782,28.9379,0.0
85.7111,28.0232,0.001694915254237288
82.849,28.7818,0.0
81.33397698,29.52269256,0.0
80.9624,29.9107,0.001694915254237288
85.2233073,28.17721816,0.001694915254237288
82.1534638,29.4007812,0.006779661016949152
82.296,29.4074,0.0
82.0834,29.0257,0.0
86.7271,27.7507,0.005084745762711864
82.18241169,29.43168041,0.0
87.83781337,27.62935386,0.04406779661016949
83.0068,28.6752,0.013559322033898305
82.20725507,29.45492959,0.0
87.67060508,27.58977004,0.17966101694915254
82.19632344,29.49185948,0.0
82.0875,29.0275,0.001694915254237288
81.780151,29.05992331,0.015254237288135594
84.82811796,28.35472165,0.00847457627118644
81.76373014,29.18268753,0.0
81.259379,29.83935096,0.00847457627118644
82.86983947,28.4236852,0.005084745762711864
85.37070414,28.00925232,0.001694915254237288
84.432,28.4675,0.010169491525423728
83.36840376,28.60107464,0.003389830508474576
82.04713434,29.1129108,0.001694915254237288
81.7552,29.7825,0.001694915254237288
81.46717387,29.35848324,0.0
82.27180699,29.33267794,0.020338983050847456
81.80730766,29.03337431,0.005084745762711864
81.8126,29.9846,0.015254237288135594
82.85200557,28.53054957,0.0
81.94928766,29.03235943,0.0
82.2929,29.2948,0.25254237288135595
81.0294,29.6694,0.005084745762711864
84.6393,28.6561,0.04915254237288136
83.06851348,28.61433284,0.010169491525423728
83.2658,28.6006,0.0
82.54815068,28.79305447,0.005084745762711864
85.13436298,28.19142614,0.006779661016949152
87.59116792,27.57488255,0.0288135593220339
81.95199136,29.50441996,0.0
81.41172893,29.28159415,0.0
84.4248,28.5271,0.013559322033898305
82.26899,29.36905216,0.0
82.55781072,29.09911974,0.010169491525423728
84.3973,28.6267,0.001694915254237288
82.69504787,29.04317336,0.006779661016949152
86.27914266,27.89339915,0.10677966101694915
87.99361975,27.47026483,0.030508474576271188
81.4452694,29.29246612,0.0
81.74932671,29.76251763,0.0
82.00073109,28.90933872,0.011864406779661017
86.01964726,27.79635877,0.010169491525423728
81.0115,29.7032,0.001694915254237288
82.42710897,29.0454755,0.0
83.03132837,28.52613151,0.0
80.64637325,29.85323127,0.003389830508474576
86.25310329,27.80024854,0.0
82.0778,29.0962,0.013559322033898305
82.31999171,29.60306348,0.003389830508474576
81.88354294,29.13243358,0.0
82.63763865,28.74541599,0.001694915254237288
81.90787276,29.4734841,0.0
82.49108453,29.0425961,0.01864406779661017
82.99124879,28.35324857,0.011864406779661017
87.91062056,27.52892456,0.0847457627118644
87.7201,27.7708,0.030508474576271188
82.15383414,29.73816691,0.006779661016949152
82.5876,28.8059,0.03728813559322034
82.01567521,28.9282333,0.0
82.44924208,29.02144958,0.0
85.55497025,28.03650607,0.003389830508474576
82.21502731,29.41395484,0.0
81.61538407,29.41550007,0.0
86.90570068,27.38306407,0.023728813559322035
82.01565615,29.13946288,0.0
87.7128,27.7795,0.08983050847457627
82.32,29.2672,0.0
82.32794259,29.32644617,0.010169491525423728
82.53571771,28.7453437,0.023728813559322035
87.49129444,27.49338427,0.010169491525423728
87.53767785,27.7575335,0.001694915254237288
81.53489171,29.30350886,0.00847457627118644
82.08644668,29.56323305,0.0
82.13967822,29.46724301,0.001694915254237288
82.90446975,28.44931183,0.010169491525423728
85.21211021,28.17829292,0.0
82.09221024,29.65052058,0.0
81.8561499,29.1204575,0.023728813559322035
